stage,config,axis,prer,r,postr,label,model,device,dim,weights,MRR,MRR_prompted,Hit@1,Hit@5,File@5,accuracy,judge_similarity,judge_correctness,judge_completeness,judge_faithfulness,judge_mean,n_chunks,parse_time_sec,rerank_time_sec,llm_calls,elapsed_sec,fixed_pipeline
6_cartesian,query2doc__dense__qwen3-reranker-0.6b,,query2doc,dense,qwen3-reranker-0.6b,,,,,,0.7249444444444444,,0.6633333333333333,0.81,0.92,0.79,4.076666666666667,3.9233333333333333,3.9966666666666666,3.77,3.9416666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__dense__mxbai-rerank-base-v2,,query2doc,dense,mxbai-rerank-base-v2,,,,,,0.7348888888888889,,0.6733333333333333,0.8266666666666667,0.9233333333333333,0.8,4.09,3.99,4.016666666666667,3.82,3.979166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__dense__jina-reranker-m0,,query2doc,dense,jina-reranker-m0,,,,,,0.7557777777777779,,0.7,0.83,0.9233333333333333,0.7967,4.136666666666667,4.023333333333333,4.11,3.8333333333333335,4.025833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__no_rerank,,query2doc,bm25_kiwi,no_rerank,,,,,,0.6792222222222222,,0.61,0.7766666666666666,0.8933333333333333,0.7467,3.95,3.8633333333333333,3.8866666666666667,3.7133333333333334,3.853333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__bge-reranker-v2-m3,,query2doc,bm25_kiwi,bge-reranker-v2-m3,,,,,,0.7463333333333333,,0.6966666666666667,0.8133333333333334,0.9166666666666666,0.7767,4.046666666666667,3.94,3.986666666666667,3.776666666666667,3.9375,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__bge-reranker-v2-m3-ko,,query2doc,bm25_kiwi,bge-reranker-v2-m3-ko,,,,,,0.7707777777777778,,0.74,0.8133333333333334,0.9166666666666666,0.79,4.043333333333333,3.95,3.986666666666667,3.8066666666666666,3.9466666666666668,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__ko-reranker,,query2doc,bm25_kiwi,ko-reranker,,,,,,0.7301111111111112,,0.6733333333333333,0.8033333333333333,0.9166666666666666,0.7833,4.086666666666667,3.99,4.026666666666666,3.81,3.978333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__bge-reranker-large,,query2doc,bm25_kiwi,bge-reranker-large,,,,,,0.701722222222222,,0.64,0.7966666666666666,0.9133333333333333,0.7767,4.04,3.94,3.993333333333333,3.756666666666667,3.9325,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__qwen3-reranker-0.6b,,query2doc,bm25_kiwi,qwen3-reranker-0.6b,,,,,,0.7296666666666667,,0.6766666666666666,0.8066666666666666,0.9133333333333333,0.79,4.0,3.8966666666666665,3.9433333333333334,3.736666666666667,3.8941666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__mxbai-rerank-base-v2,,query2doc,bm25_kiwi,mxbai-rerank-base-v2,,,,,,0.7249444444444446,,0.66,0.81,0.9133333333333333,0.7667,4.033333333333333,3.9166666666666665,3.96,3.7733333333333334,3.9208333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__bm25_kiwi__jina-reranker-m0,,query2doc,bm25_kiwi,jina-reranker-m0,,,,,,0.757888888888889,,0.7133333333333334,0.8166666666666667,0.9166666666666666,0.7933,4.1,3.993333333333333,4.026666666666666,3.8466666666666667,3.991666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__no_rerank,,query2doc,hybrid_7_3,no_rerank,,,,,,0.6966111111111112,,0.6266666666666667,0.7933333333333333,0.92,0.7533,4.006666666666667,3.8933333333333335,3.9433333333333334,3.7133333333333334,3.8891666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__bge-reranker-v2-m3,,query2doc,hybrid_7_3,bge-reranker-v2-m3,,,,,,0.7553333333333333,,0.7033333333333334,0.83,0.9233333333333333,0.8067,4.113333333333333,3.973333333333333,4.02,3.82,3.9816666666666665,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__bge-reranker-v2-m3-ko,,query2doc,hybrid_7_3,bge-reranker-v2-m3-ko,,,,,,0.7746111111111111,,0.74,0.8266666666666667,0.9233333333333333,0.81,4.1033333333333335,4.023333333333333,4.036666666666667,3.85,4.003333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__ko-reranker,,query2doc,hybrid_7_3,ko-reranker,,,,,,0.7388333333333333,,0.68,0.82,0.9233333333333333,0.8,4.1033333333333335,4.006666666666667,4.0633333333333335,3.8433333333333333,4.004166666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__bge-reranker-large,,query2doc,hybrid_7_3,bge-reranker-large,,,,,,0.6938888888888889,,0.62,0.8033333333333333,0.9166666666666666,0.8133,4.11,3.99,4.026666666666666,3.8366666666666664,3.9908333333333337,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__qwen3-reranker-0.6b,,query2doc,hybrid_7_3,qwen3-reranker-0.6b,,,,,,0.730888888888889,,0.67,0.8133333333333334,0.92,0.81,4.1033333333333335,4.006666666666667,4.043333333333333,3.7933333333333334,3.9866666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__mxbai-rerank-base-v2,,query2doc,hybrid_7_3,mxbai-rerank-base-v2,,,,,,0.7344444444444445,,0.67,0.8266666666666667,0.9233333333333333,0.8033,4.1033333333333335,4.006666666666667,4.026666666666666,3.84,3.9941666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_7_3__jina-reranker-m0,,query2doc,hybrid_7_3,jina-reranker-m0,,,,,,0.763,,0.7133333333333334,0.8233333333333334,0.92,0.8267,4.176666666666667,4.066666666666666,4.14,3.8833333333333333,4.066666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__no_rerank,,query2doc,hybrid_5_5,no_rerank,,,,,,0.7068333333333334,,0.64,0.8066666666666666,0.92,0.77,4.046666666666667,3.9066666666666667,3.9566666666666666,3.756666666666667,3.916666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__bge-reranker-v2-m3,,query2doc,hybrid_5_5,bge-reranker-v2-m3,,,,,,0.7581111111111111,,0.7066666666666667,0.8333333333333334,0.93,0.8033,4.1066666666666665,4.0,4.036666666666667,3.83,3.993333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__bge-reranker-v2-m3-ko,,query2doc,hybrid_5_5,bge-reranker-v2-m3-ko,,,,,,0.7799444444444444,,0.7466666666666667,0.83,0.9266666666666666,0.7933,4.09,3.98,4.016666666666667,3.8466666666666667,3.9833333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__ko-reranker,,query2doc,hybrid_5_5,ko-reranker,,,,,,0.7401111111111112,,0.6833333333333333,0.8166666666666667,0.9266666666666666,0.8,4.126666666666667,4.04,4.09,3.8633333333333333,4.03,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__bge-reranker-large,,query2doc,hybrid_5_5,bge-reranker-large,,,,,,0.7043333333333333,,0.6366666666666667,0.8,0.9233333333333333,0.79,4.0633333333333335,3.99,4.0,3.7933333333333334,3.961666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__qwen3-reranker-0.6b,,query2doc,hybrid_5_5,qwen3-reranker-0.6b,,,,,,0.729388888888889,,0.6666666666666666,0.8133333333333334,0.9266666666666666,0.7933,4.06,3.9633333333333334,4.0,3.7666666666666666,3.9475,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__mxbai-rerank-base-v2,,query2doc,hybrid_5_5,mxbai-rerank-base-v2,,,,,,0.7476666666666667,,0.69,0.8333333333333334,0.9266666666666666,0.7933,4.073333333333333,3.9766666666666666,3.9966666666666666,3.8066666666666666,3.9633333333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_5_5__jina-reranker-m0,,query2doc,hybrid_5_5,jina-reranker-m0,,,,,,0.7726111111111112,,0.73,0.8266666666666667,0.9266666666666666,0.8133,4.1466666666666665,4.03,4.093333333333334,3.8733333333333335,4.035833333333334,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__no_rerank,,query2doc,hybrid_3_7,no_rerank,,,,,,0.6987777777777778,,0.63,0.8033333333333333,0.9133333333333333,0.7633,4.046666666666667,3.94,3.9633333333333334,3.756666666666667,3.9266666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__bge-reranker-v2-m3,,query2doc,hybrid_3_7,bge-reranker-v2-m3,,,,,,0.7545555555555555,,0.7066666666666667,0.82,0.9266666666666666,0.7967,4.09,3.966666666666667,4.006666666666667,3.82,3.970833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__bge-reranker-v2-m3-ko,,query2doc,hybrid_3_7,bge-reranker-v2-m3-ko,,,,,,0.7767777777777779,,0.7466666666666667,0.82,0.9266666666666666,0.8067,4.086666666666667,4.003333333333333,4.013333333333334,3.85,3.9883333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__ko-reranker,,query2doc,hybrid_3_7,ko-reranker,,,,,,0.7392777777777778,,0.6833333333333333,0.8133333333333334,0.9266666666666666,0.8,4.083333333333333,4.006666666666667,4.04,3.8233333333333333,3.9883333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__bge-reranker-large,,query2doc,hybrid_3_7,bge-reranker-large,,,,,,0.7095,,0.6466666666666666,0.7966666666666666,0.9233333333333333,0.7833,4.056666666666667,3.973333333333333,4.006666666666667,3.776666666666667,3.953333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__qwen3-reranker-0.6b,,query2doc,hybrid_3_7,qwen3-reranker-0.6b,,,,,,0.7295,,0.6666666666666666,0.8166666666666667,0.9266666666666666,0.8033,4.11,3.9833333333333334,4.023333333333333,3.81,3.981666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__mxbai-rerank-base-v2,,query2doc,hybrid_3_7,mxbai-rerank-base-v2,,,,,,0.7290000000000001,,0.6633333333333333,0.8166666666666667,0.9266666666666666,0.7767,4.0633333333333335,3.96,3.96,3.783333333333333,3.941666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_3_7__jina-reranker-m0,,query2doc,hybrid_3_7,jina-reranker-m0,,,,,,0.7607777777777778,,0.7133333333333334,0.82,0.9266666666666666,0.7967,4.096666666666667,4.023333333333333,4.04,3.86,4.005,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__no_rerank,,query2doc,hybrid_ws_5_5,no_rerank,,,,,,0.6597222222222224,,0.5933333333333334,0.7733333333333333,0.89,0.71,3.8633333333333333,3.74,3.76,3.6466666666666665,3.7525,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__bge-reranker-v2-m3,,query2doc,hybrid_ws_5_5,bge-reranker-v2-m3,,,,,,0.7417222222222223,,0.6866666666666666,0.82,0.9166666666666666,0.7733,4.006666666666667,3.9066666666666667,3.94,3.76,3.9033333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__bge-reranker-v2-m3-ko,,query2doc,hybrid_ws_5_5,bge-reranker-v2-m3-ko,,,,,,0.7649444444444445,,0.73,0.82,0.9133333333333333,0.78,4.05,3.9433333333333334,3.9833333333333334,3.83,3.9516666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__ko-reranker,,query2doc,hybrid_ws_5_5,ko-reranker,,,,,,0.73,,0.6766666666666666,0.8066666666666666,0.9133333333333333,0.79,4.093333333333334,3.99,4.05,3.84,3.993333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__bge-reranker-large,,query2doc,hybrid_ws_5_5,bge-reranker-large,,,,,,0.6930000000000001,,0.6233333333333333,0.79,0.9133333333333333,0.7867,4.05,3.9433333333333334,3.98,3.763333333333333,3.9341666666666666,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__qwen3-reranker-0.6b,,query2doc,hybrid_ws_5_5,qwen3-reranker-0.6b,,,,,,0.7207777777777779,,0.6566666666666666,0.8066666666666666,0.9166666666666666,0.7933,4.07,3.9966666666666666,4.0,3.8066666666666666,3.9683333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__mxbai-rerank-base-v2,,query2doc,hybrid_ws_5_5,mxbai-rerank-base-v2,,,,,,0.731777777777778,,0.6733333333333333,0.8233333333333334,0.9133333333333333,0.7867,4.056666666666667,3.94,4.006666666666667,3.79,3.9483333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,query2doc__hybrid_ws_5_5__jina-reranker-m0,,query2doc,hybrid_ws_5_5,jina-reranker-m0,,,,,,0.7602222222222222,,0.7166666666666667,0.8166666666666667,0.9166666666666666,0.7933,4.09,3.9833333333333334,4.02,3.8233333333333333,3.979166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__no_rerank,,multi_query_para,dense,no_rerank,,,,,,0.6843888888888888,,0.6,0.7966666666666666,0.9166666666666666,0.7367,3.9633333333333334,3.8766666666666665,3.87,3.743333333333333,3.8633333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__bge-reranker-v2-m3,,multi_query_para,dense,bge-reranker-v2-m3,,,,,,0.7578333333333334,,0.7066666666666667,0.8333333333333334,0.9333333333333333,0.7733,4.066666666666666,3.9466666666666668,3.97,3.7866666666666666,3.9425000000000003,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__bge-reranker-v2-m3-ko,,multi_query_para,dense,bge-reranker-v2-m3-ko,,,,,,0.7798333333333334,,0.7466666666666667,0.8266666666666667,0.92,0.79,4.046666666666667,3.9433333333333334,3.973333333333333,3.8,3.940833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__ko-reranker,,multi_query_para,dense,ko-reranker,,,,,,0.7375555555555557,,0.6766666666666666,0.8266666666666667,0.9266666666666666,0.7933,4.116666666666666,4.023333333333333,4.06,3.8466666666666667,4.011666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__bge-reranker-large,,multi_query_para,dense,bge-reranker-large,,,,,,0.6880555555555555,,0.6133333333333333,0.7966666666666666,0.92,0.7833,4.033333333333333,3.89,3.9633333333333334,3.7266666666666666,3.9033333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__qwen3-reranker-0.6b,,multi_query_para,dense,qwen3-reranker-0.6b,,,,,,0.7242777777777779,,0.6566666666666666,0.82,0.93,0.7867,4.053333333333334,3.92,3.97,3.776666666666667,3.93,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__mxbai-rerank-base-v2,,multi_query_para,dense,mxbai-rerank-base-v2,,,,,,0.7308333333333336,,0.6633333333333333,0.83,0.9266666666666666,0.7767,4.07,3.9633333333333334,4.006666666666667,3.7933333333333334,3.958333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__dense__jina-reranker-m0,,multi_query_para,dense,jina-reranker-m0,,,,,,0.7716111111111111,,0.7266666666666667,0.83,0.9333333333333333,0.7733,4.05,3.953333333333333,4.003333333333333,3.79,3.9491666666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__no_rerank,,multi_query_para,bm25_kiwi,no_rerank,,,,,,0.6658888888888889,,0.5933333333333334,0.77,0.89,0.7133,3.8133333333333335,3.75,3.73,3.63,3.730833333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__bge-reranker-v2-m3,,multi_query_para,bm25_kiwi,bge-reranker-v2-m3,,,,,,0.7431666666666666,,0.6966666666666667,0.8033333333333333,0.92,0.7867,4.036666666666667,3.9366666666666665,3.91,3.8033333333333332,3.9216666666666664,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__bge-reranker-v2-m3-ko,,multi_query_para,bm25_kiwi,bge-reranker-v2-m3-ko,,,,,,0.7599444444444445,,0.7333333333333333,0.8,0.9133333333333333,0.7667,3.9633333333333334,3.8633333333333333,3.8766666666666665,3.7666666666666666,3.8674999999999997,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__ko-reranker,,multi_query_para,bm25_kiwi,ko-reranker,,,,,,0.7291111111111113,,0.6766666666666666,0.7966666666666666,0.92,0.76,4.02,3.9233333333333333,3.93,3.756666666666667,3.9074999999999998,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__bge-reranker-large,,multi_query_para,bm25_kiwi,bge-reranker-large,,,,,,0.7021666666666666,,0.6466666666666666,0.7933333333333333,0.9166666666666666,0.7667,3.97,3.8833333333333333,3.8966666666666665,3.743333333333333,3.873333333333333,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__qwen3-reranker-0.6b,,multi_query_para,bm25_kiwi,qwen3-reranker-0.6b,,,,,,0.7201111111111111,,0.6633333333333333,0.7933333333333333,0.9166666666666666,0.7667,4.0,3.9,3.9133333333333336,3.74,3.8883333333333336,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__mxbai-rerank-base-v2,,multi_query_para,bm25_kiwi,mxbai-rerank-base-v2,,,,,,0.7258888888888889,,0.67,0.8033333333333333,0.9166666666666666,0.7533,3.96,3.8833333333333333,3.8833333333333333,3.77,3.8741666666666665,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__bm25_kiwi__jina-reranker-m0,,multi_query_para,bm25_kiwi,jina-reranker-m0,,,,,,0.7461666666666666,,0.7033333333333334,0.8033333333333333,0.9233333333333333,0.78,4.02,3.9233333333333333,3.93,3.796666666666667,3.9175,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__hybrid_7_3__no_rerank,,multi_query_para,hybrid_7_3,no_rerank,,,,,,0.7127222222222223,,0.65,0.81,0.9166666666666666,0.7733,4.016666666666667,3.9,3.94,3.743333333333333,3.8999999999999995,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__hybrid_7_3__bge-reranker-v2-m3,,multi_query_para,hybrid_7_3,bge-reranker-v2-m3,,,,,,0.7583888888888889,,0.7066666666666667,0.8333333333333334,0.9266666666666666,0.7767,4.066666666666666,3.953333333333333,3.9766666666666666,3.8033333333333332,3.9499999999999997,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__hybrid_7_3__bge-reranker-v2-m3-ko,,multi_query_para,hybrid_7_3,bge-reranker-v2-m3-ko,,,,,,0.779,,0.7433333333333333,0.83,0.9233333333333333,0.7867,4.056666666666667,3.94,3.9833333333333334,3.796666666666667,3.944166666666667,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__hybrid_7_3__ko-reranker,,multi_query_para,hybrid_7_3,ko-reranker,,,,,,0.7400555555555556,,0.68,0.8266666666666667,0.9266666666666666,0.7767,4.073333333333333,3.966666666666667,4.04,3.81,3.9724999999999997,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
6_cartesian,multi_query_para__hybrid_7_3__bge-reranker-large,,multi_query_para,hybrid_7_3,bge-reranker-large,,,,,,0.6948888888888889,,0.6233333333333333,0.8,0.92,0.7833,4.02,3.92,3.953333333333333,3.7666666666666666,3.915,,,,,,"loader=pymupdf, chunk=300/50, embed=gemma-300m, all 384 configs of PreR×R×PostR; accuracy = 4-metric majority O (Phase 5 동일 규칙)"
